customer_no,timestamp,location_t,location_t+1
12.0,2019-09-02 07:07:00,drinks,drinks
12.0,2019-09-02 07:08:00,drinks,drinks
12.0,2019-09-02 07:09:00,drinks,checkout
12.0,2019-09-02 07:10:00,checkout,checkout
13.0,2019-09-02 07:06:00,dairy,dairy
13.0,2019-09-02 07:07:00,dairy,dairy
13.0,2019-09-02 07:08:00,dairy,dairy
13.0,2019-09-02 07:09:00,dairy,dairy
13.0,2019-09-02 07:10:00,dairy,dairy
13.0,2019-09-02 07:11:00,dairy,dairy
13.0,2019-09-02 07:12:00,dairy,spices
13.0,2019-09-02 07:13:00,spices,dairy
13.0,2019-09-02 07:14:00,dairy,fruit
13.0,2019-09-02 07:15:00,fruit,checkout
13.0,2019-09-02 07:16:00,checkout,checkout
14.0,2019-09-02 07:06:00,fruit,fruit
14.0,2019-09-02 07:07:00,fruit,fruit
14.0,2019-09-02 07:08:00,fruit,checkout
14.0,2019-09-02 07:09:00,checkout,checkout
15.0,2019-09-02 07:07:00,spices,fruit
15.0,2019-09-02 07:08:00,fruit,fruit
15.0,2019-09-02 07:09:00,fruit,fruit
15.0,2019-09-02 07:10:00,fruit,fruit
15.0,2019-09-02 07:11:00,fruit,checkout
15.0,2019-09-02 07:12:00,checkout,checkout
16.0,2019-09-02 07:07:00,dairy,dairy
16.0,2019-09-02 07:08:00,dairy,spices
16.0,2019-09-02 07:09:00,spices,spices
16.0,2019-09-02 07:10:00,spices,checkout
16.0,2019-09-02 07:11:00,checkout,checkout
17.0,2019-09-02 07:11:00,fruit,fruit
17.0,2019-09-02 07:12:00,fruit,fruit
17.0,2019-09-02 07:13:00,fruit,fruit
17.0,2019-09-02 07:14:00,fruit,fruit
17.0,2019-09-02 07:15:00,fruit,fruit
17.0,2019-09-02 07:16:00,fruit,fruit
17.0,2019-09-02 07:17:00,fruit,fruit
17.0,2019-09-02 07:18:00,fruit,fruit
17.0,2019-09-02 07:19:00,fruit,fruit
17.0,2019-09-02 07:20:00,fruit,fruit
17.0,2019-09-02 07:21:00,fruit,checkout
17.0,2019-09-02 07:22:00,checkout,checkout
18.0,2019-09-02 07:12:00,fruit,fruit
18.0,2019-09-02 07:13:00,fruit,dairy
18.0,2019-09-02 07:14:00,dairy,dairy
18.0,2019-09-02 07:15:00,dairy,dairy
18.0,2019-09-02 07:16:00,dairy,checkout
18.0,2019-09-02 07:17:00,checkout,checkout
19.0,2019-09-02 07:12:00,spices,drinks
19.0,2019-09-02 07:13:00,drinks,drinks
19.0,2019-09-02 07:14:00,drinks,drinks
19.0,2019-09-02 07:15:00,drinks,drinks
19.0,2019-09-02 07:16:00,drinks,drinks
19.0,2019-09-02 07:17:00,drinks,drinks
19.0,2019-09-02 07:18:00,drinks,drinks
19.0,2019-09-02 07:19:00,drinks,checkout
19.0,2019-09-02 07:20:00,checkout,checkout
20.0,2019-09-02 07:12:00,drinks,drinks
20.0,2019-09-02 07:13:00,drinks,checkout
20.0,2019-09-02 07:14:00,checkout,checkout
21.0,2019-09-02 07:13:00,drinks,drinks
21.0,2019-09-02 07:14:00,drinks,spices
21.0,2019-09-02 07:15:00,spices,checkout
21.0,2019-09-02 07:16:00,checkout,checkout
22.0,2019-09-02 07:13:00,fruit,fruit
22.0,2019-09-02 07:14:00,fruit,dairy
22.0,2019-09-02 07:15:00,dairy,dairy
22.0,2019-09-02 07:16:00,dairy,checkout
22.0,2019-09-02 07:17:00,checkout,checkout
23.0,2019-09-02 07:14:00,fruit,checkout
23.0,2019-09-02 07:15:00,checkout,checkout
24.0,2019-09-02 07:14:00,drinks,drinks
24.0,2019-09-02 07:15:00,drinks,drinks
24.0,2019-09-02 07:16:00,drinks,drinks
24.0,2019-09-02 07:17:00,drinks,drinks
24.0,2019-09-02 07:18:00,drinks,drinks
24.0,2019-09-02 07:19:00,drinks,checkout
24.0,2019-09-02 07:20:00,checkout,checkout
25.0,2019-09-02 07:16:00,spices,dairy
25.0,2019-09-02 07:17:00,dairy,spices
25.0,2019-09-02 07:18:00,spices,drinks
25.0,2019-09-02 07:19:00,drinks,drinks
25.0,2019-09-02 07:20:00,drinks,drinks
25.0,2019-09-02 07:21:00,drinks,checkout
25.0,2019-09-02 07:22:00,checkout,checkout
26.0,2019-09-02 07:16:00,fruit,fruit
26.0,2019-09-02 07:17:00,fruit,fruit
26.0,2019-09-02 07:18:00,fruit,fruit
26.0,2019-09-02 07:19:00,fruit,dairy
26.0,2019-09-02 07:20:00,dairy,dairy
26.0,2019-09-02 07:21:00,dairy,dairy
26.0,2019-09-02 07:22:00,dairy,dairy
26.0,2019-09-02 07:23:00,dairy,checkout
26.0,2019-09-02 07:24:00,checkout,checkout
27.0,2019-09-02 07:16:00,spices,spices
27.0,2019-09-02 07:17:00,spices,spices
27.0,2019-09-02 07:18:00,spices,dairy
27.0,2019-09-02 07:19:00,dairy,dairy
27.0,2019-09-02 07:20:00,dairy,dairy
27.0,2019-09-02 07:21:00,dairy,dairy
27.0,2019-09-02 07:22:00,dairy,dairy
27.0,2019-09-02 07:23:00,dairy,dairy
27.0,2019-09-02 07:24:00,dairy,dairy
27.0,2019-09-02 07:25:00,dairy,dairy
27.0,2019-09-02 07:26:00,dairy,dairy
27.0,2019-09-02 07:27:00,dairy,dairy
27.0,2019-09-02 07:28:00,dairy,dairy
27.0,2019-09-02 07:29:00,dairy,dairy
27.0,2019-09-02 07:30:00,dairy,dairy
27.0,2019-09-02 07:31:00,dairy,dairy
27.0,2019-09-02 07:32:00,dairy,checkout
27.0,2019-09-02 07:33:00,checkout,checkout
28.0,2019-09-02 07:16:00,drinks,drinks
28.0,2019-09-02 07:17:00,drinks,drinks
28.0,2019-09-02 07:18:00,drinks,checkout
28.0,2019-09-02 07:19:00,checkout,checkout
29.0,2019-09-02 07:16:00,drinks,drinks
29.0,2019-09-02 07:17:00,drinks,checkout
29.0,2019-09-02 07:18:00,checkout,checkout
30.0,2019-09-02 07:17:00,spices,drinks
30.0,2019-09-02 07:18:00,drinks,fruit
30.0,2019-09-02 07:19:00,fruit,dairy
30.0,2019-09-02 07:20:00,dairy,fruit
30.0,2019-09-02 07:21:00,fruit,fruit
30.0,2019-09-02 07:22:00,fruit,checkout
30.0,2019-09-02 07:23:00,checkout,checkout
31.0,2019-09-02 07:17:00,spices,checkout
31.0,2019-09-02 07:18:00,checkout,checkout
32.0,2019-09-02 07:17:00,drinks,drinks
32.0,2019-09-02 07:18:00,drinks,drinks
32.0,2019-09-02 07:19:00,drinks,checkout
32.0,2019-09-02 07:20:00,checkout,checkout
33.0,2019-09-02 07:17:00,fruit,fruit
33.0,2019-09-02 07:18:00,fruit,fruit
33.0,2019-09-02 07:19:00,fruit,dairy
33.0,2019-09-02 07:20:00,dairy,dairy
33.0,2019-09-02 07:21:00,dairy,spices
33.0,2019-09-02 07:22:00,spices,dairy
33.0,2019-09-02 07:23:00,dairy,drinks
33.0,2019-09-02 07:24:00,drinks,drinks
33.0,2019-09-02 07:25:00,drinks,spices
33.0,2019-09-02 07:26:00,spices,drinks
33.0,2019-09-02 07:27:00,drinks,drinks
33.0,2019-09-02 07:28:00,drinks,drinks
33.0,2019-09-02 07:29:00,drinks,drinks
33.0,2019-09-02 07:30:00,drinks,drinks
33.0,2019-09-02 07:31:00,drinks,drinks
33.0,2019-09-02 07:32:00,drinks,checkout
33.0,2019-09-02 07:33:00,checkout,checkout
34.0,2019-09-02 07:17:00,spices,drinks
34.0,2019-09-02 07:18:00,drinks,drinks
34.0,2019-09-02 07:19:00,drinks,drinks
34.0,2019-09-02 07:20:00,drinks,drinks
34.0,2019-09-02 07:21:00,drinks,drinks
34.0,2019-09-02 07:22:00,drinks,drinks
34.0,2019-09-02 07:23:00,drinks,drinks
34.0,2019-09-02 07:24:00,drinks,spices
34.0,2019-09-02 07:25:00,spices,fruit
34.0,2019-09-02 07:26:00,fruit,checkout
34.0,2019-09-02 07:27:00,checkout,checkout
35.0,2019-09-02 07:18:00,dairy,drinks
35.0,2019-09-02 07:19:00,drinks,drinks
35.0,2019-09-02 07:20:00,drinks,drinks
35.0,2019-09-02 07:21:00,drinks,checkout
35.0,2019-09-02 07:22:00,checkout,checkout
36.0,2019-09-02 07:20:00,dairy,checkout
36.0,2019-09-02 07:21:00,checkout,checkout
37.0,2019-09-02 07:22:00,fruit,fruit
37.0,2019-09-02 07:23:00,fruit,fruit
37.0,2019-09-02 07:24:00,fruit,fruit
37.0,2019-09-02 07:25:00,fruit,checkout
37.0,2019-09-02 07:26:00,checkout,checkout
38.0,2019-09-02 07:22:00,fruit,fruit
38.0,2019-09-02 07:23:00,fruit,fruit
38.0,2019-09-02 07:24:00,fruit,fruit
38.0,2019-09-02 07:25:00,fruit,dairy
38.0,2019-09-02 07:26:00,dairy,dairy
38.0,2019-09-02 07:27:00,dairy,dairy
38.0,2019-09-02 07:28:00,dairy,checkout
38.0,2019-09-02 07:29:00,checkout,checkout
39.0,2019-09-02 07:26:00,dairy,checkout
39.0,2019-09-02 07:27:00,checkout,checkout
40.0,2019-09-02 07:26:00,dairy,dairy
40.0,2019-09-02 07:27:00,dairy,dairy
40.0,2019-09-02 07:28:00,dairy,spices
40.0,2019-09-02 07:29:00,spices,checkout
40.0,2019-09-02 07:30:00,checkout,checkout
41.0,2019-09-02 07:26:00,drinks,dairy
41.0,2019-09-02 07:27:00,dairy,spices
41.0,2019-09-02 07:28:00,spices,spices
41.0,2019-09-02 07:29:00,spices,drinks
41.0,2019-09-02 07:30:00,drinks,drinks
41.0,2019-09-02 07:31:00,drinks,drinks
41.0,2019-09-02 07:32:00,drinks,checkout
41.0,2019-09-02 07:33:00,checkout,checkout
42.0,2019-09-02 07:26:00,dairy,dairy
42.0,2019-09-02 07:27:00,dairy,dairy
42.0,2019-09-02 07:28:00,dairy,dairy
42.0,2019-09-02 07:29:00,dairy,spices
42.0,2019-09-02 07:30:00,spices,spices
42.0,2019-09-02 07:31:00,spices,fruit
42.0,2019-09-02 07:32:00,fruit,dairy
42.0,2019-09-02 07:33:00,dairy,dairy
42.0,2019-09-02 07:34:00,dairy,dairy
42.0,2019-09-02 07:35:00,dairy,dairy
42.0,2019-09-02 07:36:00,dairy,dairy
42.0,2019-09-02 07:37:00,dairy,dairy
42.0,2019-09-02 07:38:00,dairy,dairy
42.0,2019-09-02 07:39:00,dairy,dairy
42.0,2019-09-02 07:40:00,dairy,dairy
42.0,2019-09-02 07:41:00,dairy,dairy
42.0,2019-09-02 07:42:00,dairy,dairy
42.0,2019-09-02 07:43:00,dairy,checkout
42.0,2019-09-02 07:44:00,checkout,checkout
43.0,2019-09-02 07:26:00,fruit,fruit
43.0,2019-09-02 07:27:00,fruit,dairy
43.0,2019-09-02 07:28:00,dairy,dairy
43.0,2019-09-02 07:29:00,dairy,dairy
43.0,2019-09-02 07:30:00,dairy,dairy
43.0,2019-09-02 07:31:00,dairy,dairy
43.0,2019-09-02 07:32:00,dairy,dairy
43.0,2019-09-02 07:33:00,dairy,dairy
43.0,2019-09-02 07:34:00,dairy,dairy
43.0,2019-09-02 07:35:00,dairy,dairy
43.0,2019-09-02 07:36:00,dairy,dairy
43.0,2019-09-02 07:37:00,dairy,dairy
43.0,2019-09-02 07:38:00,dairy,fruit
43.0,2019-09-02 07:39:00,fruit,fruit
43.0,2019-09-02 07:40:00,fruit,dairy
43.0,2019-09-02 07:41:00,dairy,dairy
43.0,2019-09-02 07:42:00,dairy,checkout
43.0,2019-09-02 07:43:00,checkout,checkout
44.0,2019-09-02 07:26:00,fruit,checkout
44.0,2019-09-02 07:27:00,checkout,checkout
45.0,2019-09-02 07:26:00,spices,dairy
45.0,2019-09-02 07:27:00,dairy,dairy
45.0,2019-09-02 07:28:00,dairy,dairy
45.0,2019-09-02 07:29:00,dairy,fruit
45.0,2019-09-02 07:30:00,fruit,drinks
45.0,2019-09-02 07:31:00,drinks,drinks
45.0,2019-09-02 07:32:00,drinks,drinks
45.0,2019-09-02 07:33:00,drinks,fruit
45.0,2019-09-02 07:34:00,fruit,fruit
45.0,2019-09-02 07:35:00,fruit,dairy
45.0,2019-09-02 07:36:00,dairy,dairy
45.0,2019-09-02 07:37:00,dairy,dairy
45.0,2019-09-02 07:38:00,dairy,dairy
45.0,2019-09-02 07:39:00,dairy,dairy
45.0,2019-09-02 07:40:00,dairy,dairy
45.0,2019-09-02 07:41:00,dairy,dairy
45.0,2019-09-02 07:42:00,dairy,dairy
45.0,2019-09-02 07:43:00,dairy,dairy
45.0,2019-09-02 07:44:00,dairy,dairy
45.0,2019-09-02 07:45:00,dairy,dairy
45.0,2019-09-02 07:46:00,dairy,dairy
45.0,2019-09-02 07:47:00,dairy,dairy
45.0,2019-09-02 07:48:00,dairy,dairy
45.0,2019-09-02 07:49:00,dairy,dairy
45.0,2019-09-02 07:50:00,dairy,dairy
45.0,2019-09-02 07:51:00,dairy,dairy
45.0,2019-09-02 07:52:00,dairy,dairy
45.0,2019-09-02 07:53:00,dairy,dairy
45.0,2019-09-02 07:54:00,dairy,checkout
45.0,2019-09-02 07:55:00,checkout,checkout
46.0,2019-09-02 07:26:00,fruit,checkout
46.0,2019-09-02 07:27:00,checkout,checkout
47.0,2019-09-02 07:27:00,drinks,fruit
47.0,2019-09-02 07:28:00,fruit,fruit
47.0,2019-09-02 07:29:00,fruit,fruit
47.0,2019-09-02 07:30:00,fruit,fruit
47.0,2019-09-02 07:31:00,fruit,dairy
47.0,2019-09-02 07:32:00,dairy,dairy
47.0,2019-09-02 07:33:00,dairy,dairy
47.0,2019-09-02 07:34:00,dairy,dairy
47.0,2019-09-02 07:35:00,dairy,checkout
47.0,2019-09-02 07:36:00,checkout,checkout
48.0,2019-09-02 07:27:00,drinks,checkout
48.0,2019-09-02 07:28:00,checkout,checkout
49.0,2019-09-02 07:27:00,spices,checkout
49.0,2019-09-02 07:28:00,checkout,checkout
50.0,2019-09-02 07:28:00,fruit,drinks
50.0,2019-09-02 07:29:00,drinks,drinks
50.0,2019-09-02 07:30:00,drinks,spices
50.0,2019-09-02 07:31:00,spices,checkout
50.0,2019-09-02 07:32:00,checkout,checkout
51.0,2019-09-02 07:28:00,fruit,fruit
51.0,2019-09-02 07:29:00,fruit,fruit
51.0,2019-09-02 07:30:00,fruit,dairy
51.0,2019-09-02 07:31:00,dairy,dairy
51.0,2019-09-02 07:32:00,dairy,checkout
51.0,2019-09-02 07:33:00,checkout,checkout
52.0,2019-09-02 07:29:00,drinks,drinks
52.0,2019-09-02 07:30:00,drinks,spices
52.0,2019-09-02 07:31:00,spices,spices
52.0,2019-09-02 07:32:00,spices,fruit
52.0,2019-09-02 07:33:00,fruit,fruit
52.0,2019-09-02 07:34:00,fruit,fruit
52.0,2019-09-02 07:35:00,fruit,drinks
52.0,2019-09-02 07:36:00,drinks,fruit
52.0,2019-09-02 07:37:00,fruit,fruit
52.0,2019-09-02 07:38:00,fruit,checkout
52.0,2019-09-02 07:39:00,checkout,checkout
53.0,2019-09-02 07:29:00,fruit,fruit
53.0,2019-09-02 07:30:00,fruit,fruit
53.0,2019-09-02 07:31:00,fruit,checkout
53.0,2019-09-02 07:32:00,checkout,checkout
54.0,2019-09-02 07:30:00,spices,dairy
54.0,2019-09-02 07:31:00,dairy,dairy
54.0,2019-09-02 07:32:00,dairy,dairy
54.0,2019-09-02 07:33:00,dairy,dairy
54.0,2019-09-02 07:34:00,dairy,dairy
54.0,2019-09-02 07:35:00,dairy,dairy
54.0,2019-09-02 07:36:00,dairy,checkout
54.0,2019-09-02 07:37:00,checkout,checkout
55.0,2019-09-02 07:30:00,spices,spices
55.0,2019-09-02 07:31:00,spices,dairy
55.0,2019-09-02 07:32:00,dairy,dairy
55.0,2019-09-02 07:33:00,dairy,dairy
55.0,2019-09-02 07:34:00,dairy,checkout
55.0,2019-09-02 07:35:00,checkout,checkout
56.0,2019-09-02 07:30:00,fruit,fruit
56.0,2019-09-02 07:31:00,fruit,fruit
56.0,2019-09-02 07:32:00,fruit,dairy
56.0,2019-09-02 07:33:00,dairy,spices
56.0,2019-09-02 07:34:00,spices,drinks
56.0,2019-09-02 07:35:00,drinks,drinks
56.0,2019-09-02 07:36:00,drinks,drinks
56.0,2019-09-02 07:37:00,drinks,drinks
56.0,2019-09-02 07:38:00,drinks,drinks
56.0,2019-09-02 07:39:00,drinks,checkout
56.0,2019-09-02 07:40:00,checkout,checkout
57.0,2019-09-02 07:30:00,fruit,checkout
57.0,2019-09-02 07:31:00,checkout,checkout
58.0,2019-09-02 07:30:00,drinks,drinks
58.0,2019-09-02 07:31:00,drinks,checkout
58.0,2019-09-02 07:32:00,checkout,checkout
59.0,2019-09-02 07:30:00,dairy,dairy
59.0,2019-09-02 07:31:00,dairy,dairy
59.0,2019-09-02 07:32:00,dairy,dairy
59.0,2019-09-02 07:33:00,dairy,dairy
59.0,2019-09-02 07:34:00,dairy,drinks
59.0,2019-09-02 07:35:00,drinks,drinks
59.0,2019-09-02 07:36:00,drinks,drinks
59.0,2019-09-02 07:37:00,drinks,fruit
59.0,2019-09-02 07:38:00,fruit,checkout
59.0,2019-09-02 07:39:00,checkout,checkout
60.0,2019-09-02 07:33:00,fruit,fruit
60.0,2019-09-02 07:34:00,fruit,drinks
60.0,2019-09-02 07:35:00,drinks,checkout
60.0,2019-09-02 07:36:00,checkout,checkout
61.0,2019-09-02 07:33:00,spices,drinks
61.0,2019-09-02 07:34:00,drinks,drinks
61.0,2019-09-02 07:35:00,drinks,drinks
61.0,2019-09-02 07:36:00,drinks,drinks
61.0,2019-09-02 07:37:00,drinks,drinks
61.0,2019-09-02 07:38:00,drinks,drinks
61.0,2019-09-02 07:39:00,drinks,drinks
61.0,2019-09-02 07:40:00,drinks,checkout
61.0,2019-09-02 07:41:00,checkout,checkout
62.0,2019-09-02 07:33:00,spices,spices
62.0,2019-09-02 07:34:00,spices,drinks
62.0,2019-09-02 07:35:00,drinks,drinks
62.0,2019-09-02 07:36:00,drinks,drinks
62.0,2019-09-02 07:37:00,drinks,checkout
62.0,2019-09-02 07:38:00,checkout,checkout
63.0,2019-09-02 07:39:00,spices,drinks
63.0,2019-09-02 07:40:00,drinks,fruit
63.0,2019-09-02 07:41:00,fruit,fruit
63.0,2019-09-02 07:42:00,fruit,dairy
63.0,2019-09-02 07:43:00,dairy,fruit
63.0,2019-09-02 07:44:00,fruit,fruit
63.0,2019-09-02 07:45:00,fruit,drinks
63.0,2019-09-02 07:46:00,drinks,drinks
63.0,2019-09-02 07:47:00,drinks,checkout
63.0,2019-09-02 07:48:00,checkout,checkout
64.0,2019-09-02 07:40:00,drinks,drinks
64.0,2019-09-02 07:41:00,drinks,fruit
64.0,2019-09-02 07:42:00,fruit,drinks
64.0,2019-09-02 07:43:00,drinks,drinks
64.0,2019-09-02 07:44:00,drinks,checkout
64.0,2019-09-02 07:45:00,checkout,checkout
65.0,2019-09-02 07:40:00,drinks,drinks
65.0,2019-09-02 07:41:00,drinks,drinks
65.0,2019-09-02 07:42:00,drinks,drinks
65.0,2019-09-02 07:43:00,drinks,drinks
65.0,2019-09-02 07:44:00,drinks,drinks
65.0,2019-09-02 07:45:00,drinks,dairy
65.0,2019-09-02 07:46:00,dairy,checkout
65.0,2019-09-02 07:47:00,checkout,checkout
66.0,2019-09-02 07:40:00,spices,spices
66.0,2019-09-02 07:41:00,spices,spices
66.0,2019-09-02 07:42:00,spices,drinks
66.0,2019-09-02 07:43:00,drinks,drinks
66.0,2019-09-02 07:44:00,drinks,spices
66.0,2019-09-02 07:45:00,spices,spices
66.0,2019-09-02 07:46:00,spices,checkout
66.0,2019-09-02 07:47:00,checkout,checkout
67.0,2019-09-02 07:42:00,dairy,dairy
67.0,2019-09-02 07:43:00,dairy,spices
67.0,2019-09-02 07:44:00,spices,spices
67.0,2019-09-02 07:45:00,spices,drinks
67.0,2019-09-02 07:46:00,drinks,drinks
67.0,2019-09-02 07:47:00,drinks,checkout
67.0,2019-09-02 07:48:00,checkout,checkout
68.0,2019-09-02 07:42:00,spices,spices
68.0,2019-09-02 07:43:00,spices,spices
68.0,2019-09-02 07:44:00,spices,drinks
68.0,2019-09-02 07:45:00,drinks,drinks
68.0,2019-09-02 07:46:00,drinks,drinks
68.0,2019-09-02 07:47:00,drinks,fruit
68.0,2019-09-02 07:48:00,fruit,fruit
68.0,2019-09-02 07:49:00,fruit,spices
68.0,2019-09-02 07:50:00,spices,spices
68.0,2019-09-02 07:51:00,spices,checkout
68.0,2019-09-02 07:52:00,checkout,checkout
69.0,2019-09-02 07:42:00,fruit,checkout
69.0,2019-09-02 07:43:00,checkout,checkout
70.0,2019-09-02 07:42:00,spices,spices
70.0,2019-09-02 07:43:00,spices,drinks
70.0,2019-09-02 07:44:00,drinks,drinks
70.0,2019-09-02 07:45:00,drinks,drinks
70.0,2019-09-02 07:46:00,drinks,checkout
70.0,2019-09-02 07:47:00,checkout,checkout
71.0,2019-09-02 07:43:00,dairy,fruit
71.0,2019-09-02 07:44:00,fruit,fruit
71.0,2019-09-02 07:45:00,fruit,fruit
71.0,2019-09-02 07:46:00,fruit,fruit
71.0,2019-09-02 07:47:00,fruit,fruit
71.0,2019-09-02 07:48:00,fruit,fruit
71.0,2019-09-02 07:49:00,fruit,fruit
71.0,2019-09-02 07:50:00,fruit,checkout
71.0,2019-09-02 07:51:00,checkout,checkout
72.0,2019-09-02 07:43:00,spices,spices
72.0,2019-09-02 07:44:00,spices,drinks
72.0,2019-09-02 07:45:00,drinks,drinks
72.0,2019-09-02 07:46:00,drinks,drinks
72.0,2019-09-02 07:47:00,drinks,drinks
72.0,2019-09-02 07:48:00,drinks,drinks
72.0,2019-09-02 07:49:00,drinks,drinks
72.0,2019-09-02 07:50:00,drinks,drinks
72.0,2019-09-02 07:51:00,drinks,checkout
72.0,2019-09-02 07:52:00,checkout,checkout
73.0,2019-09-02 07:43:00,dairy,checkout
73.0,2019-09-02 07:44:00,checkout,checkout
74.0,2019-09-02 07:43:00,spices,spices
74.0,2019-09-02 07:44:00,spices,fruit
74.0,2019-09-02 07:45:00,fruit,checkout
74.0,2019-09-02 07:46:00,checkout,checkout
75.0,2019-09-02 07:43:00,spices,dairy
75.0,2019-09-02 07:44:00,dairy,drinks
75.0,2019-09-02 07:45:00,drinks,drinks
75.0,2019-09-02 07:46:00,drinks,spices
75.0,2019-09-02 07:47:00,spices,drinks
75.0,2019-09-02 07:48:00,drinks,drinks
75.0,2019-09-02 07:49:00,drinks,checkout
75.0,2019-09-02 07:50:00,checkout,checkout
76.0,2019-09-02 07:44:00,drinks,drinks
76.0,2019-09-02 07:45:00,drinks,drinks
76.0,2019-09-02 07:46:00,drinks,drinks
76.0,2019-09-02 07:47:00,drinks,drinks
76.0,2019-09-02 07:48:00,drinks,dairy
76.0,2019-09-02 07:49:00,dairy,drinks
76.0,2019-09-02 07:50:00,drinks,checkout
76.0,2019-09-02 07:51:00,checkout,checkout
77.0,2019-09-02 07:44:00,fruit,fruit
77.0,2019-09-02 07:45:00,fruit,fruit
77.0,2019-09-02 07:46:00,fruit,fruit
77.0,2019-09-02 07:47:00,fruit,fruit
77.0,2019-09-02 07:48:00,fruit,fruit
77.0,2019-09-02 07:49:00,fruit,fruit
77.0,2019-09-02 07:50:00,fruit,fruit
77.0,2019-09-02 07:51:00,fruit,checkout
77.0,2019-09-02 07:52:00,checkout,checkout
78.0,2019-09-02 07:44:00,spices,dairy
78.0,2019-09-02 07:45:00,dairy,dairy
78.0,2019-09-02 07:46:00,dairy,dairy
78.0,2019-09-02 07:47:00,dairy,checkout
78.0,2019-09-02 07:48:00,checkout,checkout
79.0,2019-09-02 07:44:00,dairy,dairy
79.0,2019-09-02 07:45:00,dairy,dairy
79.0,2019-09-02 07:46:00,dairy,dairy
79.0,2019-09-02 07:47:00,dairy,dairy
79.0,2019-09-02 07:48:00,dairy,dairy
79.0,2019-09-02 07:49:00,dairy,dairy
79.0,2019-09-02 07:50:00,dairy,dairy
79.0,2019-09-02 07:51:00,dairy,dairy
79.0,2019-09-02 07:52:00,dairy,drinks
79.0,2019-09-02 07:53:00,drinks,checkout
79.0,2019-09-02 07:54:00,checkout,checkout
80.0,2019-09-02 07:47:00,dairy,drinks
