customer_no,timestamp,location_t,location_t+1
15.0,2019-09-04 07:06:00,dairy,dairy
15.0,2019-09-04 07:07:00,dairy,dairy
15.0,2019-09-04 07:08:00,dairy,dairy
15.0,2019-09-04 07:09:00,dairy,drinks
15.0,2019-09-04 07:10:00,drinks,drinks
15.0,2019-09-04 07:11:00,drinks,checkout
15.0,2019-09-04 07:12:00,checkout,checkout
16.0,2019-09-04 07:04:00,drinks,drinks
16.0,2019-09-04 07:05:00,drinks,drinks
16.0,2019-09-04 07:06:00,drinks,drinks
16.0,2019-09-04 07:07:00,drinks,drinks
16.0,2019-09-04 07:08:00,drinks,drinks
16.0,2019-09-04 07:09:00,drinks,checkout
16.0,2019-09-04 07:10:00,checkout,checkout
17.0,2019-09-04 07:06:00,spices,spices
17.0,2019-09-04 07:07:00,spices,dairy
17.0,2019-09-04 07:08:00,dairy,checkout
17.0,2019-09-04 07:09:00,checkout,checkout
18.0,2019-09-04 07:08:00,drinks,drinks
18.0,2019-09-04 07:09:00,drinks,drinks
18.0,2019-09-04 07:10:00,drinks,drinks
18.0,2019-09-04 07:11:00,drinks,drinks
18.0,2019-09-04 07:12:00,drinks,drinks
18.0,2019-09-04 07:13:00,drinks,drinks
18.0,2019-09-04 07:14:00,drinks,drinks
18.0,2019-09-04 07:15:00,drinks,checkout
18.0,2019-09-04 07:16:00,checkout,checkout
19.0,2019-09-04 07:08:00,dairy,drinks
19.0,2019-09-04 07:09:00,drinks,drinks
19.0,2019-09-04 07:10:00,drinks,drinks
19.0,2019-09-04 07:11:00,drinks,drinks
19.0,2019-09-04 07:12:00,drinks,drinks
19.0,2019-09-04 07:13:00,drinks,drinks
19.0,2019-09-04 07:14:00,drinks,drinks
19.0,2019-09-04 07:15:00,drinks,drinks
19.0,2019-09-04 07:16:00,drinks,drinks
19.0,2019-09-04 07:17:00,drinks,drinks
19.0,2019-09-04 07:18:00,drinks,spices
19.0,2019-09-04 07:19:00,spices,dairy
19.0,2019-09-04 07:20:00,dairy,dairy
19.0,2019-09-04 07:21:00,dairy,dairy
19.0,2019-09-04 07:22:00,dairy,dairy
19.0,2019-09-04 07:23:00,dairy,checkout
19.0,2019-09-04 07:24:00,checkout,checkout
20.0,2019-09-04 07:10:00,spices,spices
20.0,2019-09-04 07:11:00,spices,fruit
20.0,2019-09-04 07:12:00,fruit,fruit
20.0,2019-09-04 07:13:00,fruit,fruit
20.0,2019-09-04 07:14:00,fruit,fruit
20.0,2019-09-04 07:15:00,fruit,dairy
20.0,2019-09-04 07:16:00,dairy,spices
20.0,2019-09-04 07:17:00,spices,spices
20.0,2019-09-04 07:18:00,spices,drinks
20.0,2019-09-04 07:19:00,drinks,spices
20.0,2019-09-04 07:20:00,spices,dairy
20.0,2019-09-04 07:21:00,dairy,dairy
20.0,2019-09-04 07:22:00,dairy,dairy
20.0,2019-09-04 07:23:00,dairy,dairy
20.0,2019-09-04 07:24:00,dairy,dairy
20.0,2019-09-04 07:25:00,dairy,dairy
20.0,2019-09-04 07:26:00,dairy,dairy
20.0,2019-09-04 07:27:00,dairy,dairy
20.0,2019-09-04 07:28:00,dairy,dairy
20.0,2019-09-04 07:29:00,dairy,dairy
20.0,2019-09-04 07:30:00,dairy,checkout
20.0,2019-09-04 07:31:00,checkout,checkout
21.0,2019-09-04 07:12:00,spices,dairy
21.0,2019-09-04 07:13:00,dairy,dairy
21.0,2019-09-04 07:14:00,dairy,dairy
21.0,2019-09-04 07:15:00,dairy,dairy
21.0,2019-09-04 07:16:00,dairy,dairy
21.0,2019-09-04 07:17:00,dairy,dairy
21.0,2019-09-04 07:18:00,dairy,dairy
21.0,2019-09-04 07:19:00,dairy,dairy
21.0,2019-09-04 07:20:00,dairy,spices
21.0,2019-09-04 07:21:00,spices,drinks
21.0,2019-09-04 07:22:00,drinks,drinks
21.0,2019-09-04 07:23:00,drinks,drinks
21.0,2019-09-04 07:24:00,drinks,spices
21.0,2019-09-04 07:25:00,spices,spices
21.0,2019-09-04 07:26:00,spices,dairy
21.0,2019-09-04 07:27:00,dairy,dairy
21.0,2019-09-04 07:28:00,dairy,dairy
21.0,2019-09-04 07:29:00,dairy,dairy
21.0,2019-09-04 07:30:00,dairy,dairy
21.0,2019-09-04 07:31:00,dairy,dairy
21.0,2019-09-04 07:32:00,dairy,dairy
21.0,2019-09-04 07:33:00,dairy,dairy
21.0,2019-09-04 07:34:00,dairy,dairy
21.0,2019-09-04 07:35:00,dairy,dairy
21.0,2019-09-04 07:36:00,dairy,checkout
21.0,2019-09-04 07:37:00,checkout,checkout
22.0,2019-09-04 07:12:00,dairy,checkout
22.0,2019-09-04 07:13:00,checkout,checkout
23.0,2019-09-04 07:13:00,dairy,drinks
23.0,2019-09-04 07:14:00,drinks,drinks
23.0,2019-09-04 07:15:00,drinks,spices
23.0,2019-09-04 07:16:00,spices,spices
23.0,2019-09-04 07:17:00,spices,dairy
23.0,2019-09-04 07:18:00,dairy,dairy
23.0,2019-09-04 07:19:00,dairy,checkout
23.0,2019-09-04 07:20:00,checkout,checkout
24.0,2019-09-04 07:13:00,drinks,dairy
24.0,2019-09-04 07:14:00,dairy,spices
24.0,2019-09-04 07:15:00,spices,drinks
24.0,2019-09-04 07:16:00,drinks,drinks
24.0,2019-09-04 07:17:00,drinks,drinks
24.0,2019-09-04 07:18:00,drinks,drinks
24.0,2019-09-04 07:19:00,drinks,drinks
24.0,2019-09-04 07:20:00,drinks,drinks
24.0,2019-09-04 07:21:00,drinks,drinks
24.0,2019-09-04 07:22:00,drinks,drinks
24.0,2019-09-04 07:23:00,drinks,drinks
24.0,2019-09-04 07:24:00,drinks,spices
24.0,2019-09-04 07:25:00,spices,checkout
24.0,2019-09-04 07:26:00,checkout,checkout
25.0,2019-09-04 07:13:00,dairy,dairy
25.0,2019-09-04 07:14:00,dairy,dairy
25.0,2019-09-04 07:15:00,dairy,dairy
25.0,2019-09-04 07:16:00,dairy,spices
25.0,2019-09-04 07:17:00,spices,dairy
25.0,2019-09-04 07:18:00,dairy,checkout
25.0,2019-09-04 07:19:00,checkout,checkout
26.0,2019-09-04 07:14:00,drinks,drinks
26.0,2019-09-04 07:15:00,drinks,checkout
26.0,2019-09-04 07:16:00,checkout,checkout
27.0,2019-09-04 07:14:00,fruit,dairy
27.0,2019-09-04 07:15:00,dairy,dairy
27.0,2019-09-04 07:16:00,dairy,dairy
27.0,2019-09-04 07:17:00,dairy,dairy
27.0,2019-09-04 07:18:00,dairy,dairy
27.0,2019-09-04 07:19:00,dairy,spices
27.0,2019-09-04 07:20:00,spices,checkout
27.0,2019-09-04 07:21:00,checkout,checkout
28.0,2019-09-04 07:15:00,fruit,dairy
28.0,2019-09-04 07:16:00,dairy,dairy
28.0,2019-09-04 07:17:00,dairy,checkout
28.0,2019-09-04 07:18:00,checkout,checkout
29.0,2019-09-04 07:15:00,spices,drinks
29.0,2019-09-04 07:16:00,drinks,drinks
29.0,2019-09-04 07:17:00,drinks,dairy
29.0,2019-09-04 07:18:00,dairy,drinks
29.0,2019-09-04 07:19:00,drinks,checkout
29.0,2019-09-04 07:20:00,checkout,checkout
30.0,2019-09-04 07:15:00,drinks,checkout
30.0,2019-09-04 07:16:00,checkout,checkout
31.0,2019-09-04 07:17:00,fruit,dairy
31.0,2019-09-04 07:18:00,dairy,dairy
31.0,2019-09-04 07:19:00,dairy,checkout
31.0,2019-09-04 07:20:00,checkout,checkout
32.0,2019-09-04 07:17:00,dairy,dairy
32.0,2019-09-04 07:18:00,dairy,checkout
32.0,2019-09-04 07:19:00,checkout,checkout
33.0,2019-09-04 07:17:00,fruit,fruit
33.0,2019-09-04 07:18:00,fruit,fruit
33.0,2019-09-04 07:19:00,fruit,checkout
33.0,2019-09-04 07:20:00,checkout,checkout
34.0,2019-09-04 07:19:00,dairy,spices
34.0,2019-09-04 07:20:00,spices,dairy
34.0,2019-09-04 07:21:00,dairy,spices
34.0,2019-09-04 07:22:00,spices,drinks
34.0,2019-09-04 07:23:00,drinks,fruit
34.0,2019-09-04 07:24:00,fruit,checkout
34.0,2019-09-04 07:25:00,checkout,checkout
35.0,2019-09-04 07:20:00,drinks,checkout
35.0,2019-09-04 07:21:00,checkout,checkout
36.0,2019-09-04 07:20:00,fruit,fruit
36.0,2019-09-04 07:21:00,fruit,fruit
36.0,2019-09-04 07:22:00,fruit,fruit
36.0,2019-09-04 07:23:00,fruit,fruit
36.0,2019-09-04 07:24:00,fruit,fruit
36.0,2019-09-04 07:25:00,fruit,spices
36.0,2019-09-04 07:26:00,spices,spices
36.0,2019-09-04 07:27:00,spices,dairy
36.0,2019-09-04 07:28:00,dairy,dairy
36.0,2019-09-04 07:29:00,dairy,dairy
36.0,2019-09-04 07:30:00,dairy,dairy
36.0,2019-09-04 07:31:00,dairy,dairy
36.0,2019-09-04 07:32:00,dairy,dairy
36.0,2019-09-04 07:33:00,dairy,dairy
36.0,2019-09-04 07:34:00,dairy,spices
36.0,2019-09-04 07:35:00,spices,spices
36.0,2019-09-04 07:36:00,spices,spices
36.0,2019-09-04 07:37:00,spices,spices
36.0,2019-09-04 07:38:00,spices,dairy
36.0,2019-09-04 07:39:00,dairy,dairy
36.0,2019-09-04 07:40:00,dairy,dairy
36.0,2019-09-04 07:41:00,dairy,dairy
36.0,2019-09-04 07:42:00,dairy,dairy
36.0,2019-09-04 07:43:00,dairy,drinks
36.0,2019-09-04 07:44:00,drinks,drinks
36.0,2019-09-04 07:45:00,drinks,drinks
36.0,2019-09-04 07:46:00,drinks,drinks
36.0,2019-09-04 07:47:00,drinks,checkout
36.0,2019-09-04 07:48:00,checkout,checkout
37.0,2019-09-04 07:20:00,fruit,fruit
37.0,2019-09-04 07:21:00,fruit,fruit
37.0,2019-09-04 07:22:00,fruit,fruit
37.0,2019-09-04 07:23:00,fruit,fruit
37.0,2019-09-04 07:24:00,fruit,fruit
37.0,2019-09-04 07:25:00,fruit,fruit
37.0,2019-09-04 07:26:00,fruit,checkout
37.0,2019-09-04 07:27:00,checkout,checkout
38.0,2019-09-04 07:20:00,dairy,checkout
38.0,2019-09-04 07:21:00,checkout,checkout
39.0,2019-09-04 07:20:00,dairy,checkout
39.0,2019-09-04 07:21:00,checkout,checkout
40.0,2019-09-04 07:20:00,fruit,fruit
40.0,2019-09-04 07:21:00,fruit,fruit
40.0,2019-09-04 07:22:00,fruit,checkout
40.0,2019-09-04 07:23:00,checkout,checkout
41.0,2019-09-04 07:20:00,spices,spices
41.0,2019-09-04 07:21:00,spices,fruit
41.0,2019-09-04 07:22:00,fruit,fruit
41.0,2019-09-04 07:23:00,fruit,dairy
41.0,2019-09-04 07:24:00,dairy,checkout
41.0,2019-09-04 07:25:00,checkout,checkout
42.0,2019-09-04 07:22:00,fruit,fruit
42.0,2019-09-04 07:23:00,fruit,drinks
42.0,2019-09-04 07:24:00,drinks,drinks
42.0,2019-09-04 07:25:00,drinks,fruit
42.0,2019-09-04 07:26:00,fruit,spices
42.0,2019-09-04 07:27:00,spices,spices
42.0,2019-09-04 07:28:00,spices,dairy
42.0,2019-09-04 07:29:00,dairy,dairy
42.0,2019-09-04 07:30:00,dairy,dairy
42.0,2019-09-04 07:31:00,dairy,dairy
42.0,2019-09-04 07:32:00,dairy,dairy
42.0,2019-09-04 07:33:00,dairy,checkout
42.0,2019-09-04 07:34:00,checkout,checkout
43.0,2019-09-04 07:22:00,fruit,checkout
43.0,2019-09-04 07:23:00,checkout,checkout
44.0,2019-09-04 07:24:00,fruit,checkout
44.0,2019-09-04 07:25:00,checkout,checkout
45.0,2019-09-04 07:26:00,fruit,drinks
45.0,2019-09-04 07:27:00,drinks,drinks
45.0,2019-09-04 07:28:00,drinks,drinks
45.0,2019-09-04 07:29:00,drinks,drinks
45.0,2019-09-04 07:30:00,drinks,drinks
45.0,2019-09-04 07:31:00,drinks,checkout
45.0,2019-09-04 07:32:00,checkout,checkout
46.0,2019-09-04 07:26:00,fruit,dairy
46.0,2019-09-04 07:27:00,dairy,drinks
46.0,2019-09-04 07:28:00,drinks,drinks
46.0,2019-09-04 07:29:00,drinks,drinks
46.0,2019-09-04 07:30:00,drinks,checkout
46.0,2019-09-04 07:31:00,checkout,checkout
47.0,2019-09-04 07:26:00,dairy,dairy
47.0,2019-09-04 07:27:00,dairy,dairy
47.0,2019-09-04 07:28:00,dairy,dairy
47.0,2019-09-04 07:29:00,dairy,dairy
47.0,2019-09-04 07:30:00,dairy,dairy
47.0,2019-09-04 07:31:00,dairy,dairy
47.0,2019-09-04 07:32:00,dairy,checkout
47.0,2019-09-04 07:33:00,checkout,checkout
48.0,2019-09-04 07:26:00,spices,spices
48.0,2019-09-04 07:27:00,spices,spices
48.0,2019-09-04 07:28:00,spices,dairy
48.0,2019-09-04 07:29:00,dairy,dairy
48.0,2019-09-04 07:30:00,dairy,dairy
48.0,2019-09-04 07:31:00,dairy,dairy
48.0,2019-09-04 07:32:00,dairy,dairy
48.0,2019-09-04 07:33:00,dairy,dairy
48.0,2019-09-04 07:34:00,dairy,dairy
48.0,2019-09-04 07:35:00,dairy,dairy
48.0,2019-09-04 07:36:00,dairy,checkout
48.0,2019-09-04 07:37:00,checkout,checkout
49.0,2019-09-04 07:27:00,spices,dairy
49.0,2019-09-04 07:28:00,dairy,dairy
49.0,2019-09-04 07:29:00,dairy,spices
49.0,2019-09-04 07:30:00,spices,drinks
49.0,2019-09-04 07:31:00,drinks,drinks
49.0,2019-09-04 07:32:00,drinks,drinks
49.0,2019-09-04 07:33:00,drinks,drinks
49.0,2019-09-04 07:34:00,drinks,drinks
49.0,2019-09-04 07:35:00,drinks,drinks
49.0,2019-09-04 07:36:00,drinks,drinks
49.0,2019-09-04 07:37:00,drinks,fruit
49.0,2019-09-04 07:38:00,fruit,fruit
49.0,2019-09-04 07:39:00,fruit,fruit
49.0,2019-09-04 07:40:00,fruit,dairy
49.0,2019-09-04 07:41:00,dairy,drinks
49.0,2019-09-04 07:42:00,drinks,drinks
49.0,2019-09-04 07:43:00,drinks,drinks
49.0,2019-09-04 07:44:00,drinks,checkout
49.0,2019-09-04 07:45:00,checkout,checkout
50.0,2019-09-04 07:27:00,fruit,checkout
50.0,2019-09-04 07:28:00,checkout,checkout
51.0,2019-09-04 07:27:00,drinks,fruit
51.0,2019-09-04 07:28:00,fruit,fruit
51.0,2019-09-04 07:29:00,fruit,drinks
51.0,2019-09-04 07:30:00,drinks,drinks
51.0,2019-09-04 07:31:00,drinks,checkout
51.0,2019-09-04 07:32:00,checkout,checkout
52.0,2019-09-04 07:28:00,fruit,fruit
52.0,2019-09-04 07:29:00,fruit,dairy
52.0,2019-09-04 07:30:00,dairy,dairy
52.0,2019-09-04 07:31:00,dairy,dairy
52.0,2019-09-04 07:32:00,dairy,checkout
52.0,2019-09-04 07:33:00,checkout,checkout
53.0,2019-09-04 07:28:00,fruit,fruit
53.0,2019-09-04 07:29:00,fruit,fruit
53.0,2019-09-04 07:30:00,fruit,fruit
53.0,2019-09-04 07:31:00,fruit,drinks
53.0,2019-09-04 07:32:00,drinks,checkout
53.0,2019-09-04 07:33:00,checkout,checkout
54.0,2019-09-04 07:29:00,fruit,fruit
54.0,2019-09-04 07:30:00,fruit,fruit
54.0,2019-09-04 07:31:00,fruit,fruit
54.0,2019-09-04 07:32:00,fruit,spices
54.0,2019-09-04 07:33:00,spices,checkout
54.0,2019-09-04 07:34:00,checkout,checkout
55.0,2019-09-04 07:29:00,drinks,drinks
55.0,2019-09-04 07:30:00,drinks,drinks
55.0,2019-09-04 07:31:00,drinks,fruit
55.0,2019-09-04 07:32:00,fruit,fruit
55.0,2019-09-04 07:33:00,fruit,fruit
55.0,2019-09-04 07:34:00,fruit,checkout
55.0,2019-09-04 07:35:00,checkout,checkout
56.0,2019-09-04 07:29:00,drinks,drinks
56.0,2019-09-04 07:30:00,drinks,drinks
56.0,2019-09-04 07:31:00,drinks,drinks
56.0,2019-09-04 07:32:00,drinks,drinks
56.0,2019-09-04 07:33:00,drinks,checkout
56.0,2019-09-04 07:34:00,checkout,checkout
57.0,2019-09-04 07:29:00,drinks,drinks
57.0,2019-09-04 07:30:00,drinks,drinks
57.0,2019-09-04 07:31:00,drinks,drinks
57.0,2019-09-04 07:32:00,drinks,drinks
57.0,2019-09-04 07:33:00,drinks,drinks
57.0,2019-09-04 07:34:00,drinks,drinks
57.0,2019-09-04 07:35:00,drinks,drinks
57.0,2019-09-04 07:36:00,drinks,drinks
57.0,2019-09-04 07:37:00,drinks,checkout
57.0,2019-09-04 07:38:00,checkout,checkout
58.0,2019-09-04 07:31:00,fruit,dairy
58.0,2019-09-04 07:32:00,dairy,dairy
58.0,2019-09-04 07:33:00,dairy,fruit
58.0,2019-09-04 07:34:00,fruit,spices
58.0,2019-09-04 07:35:00,spices,spices
58.0,2019-09-04 07:36:00,spices,spices
58.0,2019-09-04 07:37:00,spices,spices
58.0,2019-09-04 07:38:00,spices,spices
58.0,2019-09-04 07:39:00,spices,drinks
58.0,2019-09-04 07:40:00,drinks,drinks
58.0,2019-09-04 07:41:00,drinks,drinks
58.0,2019-09-04 07:42:00,drinks,drinks
58.0,2019-09-04 07:43:00,drinks,drinks
58.0,2019-09-04 07:44:00,drinks,drinks
58.0,2019-09-04 07:45:00,drinks,drinks
58.0,2019-09-04 07:46:00,drinks,drinks
58.0,2019-09-04 07:47:00,drinks,drinks
58.0,2019-09-04 07:48:00,drinks,fruit
58.0,2019-09-04 07:49:00,fruit,fruit
58.0,2019-09-04 07:50:00,fruit,checkout
58.0,2019-09-04 07:51:00,checkout,checkout
59.0,2019-09-04 07:33:00,drinks,spices
59.0,2019-09-04 07:34:00,spices,spices
59.0,2019-09-04 07:35:00,spices,spices
59.0,2019-09-04 07:36:00,spices,spices
59.0,2019-09-04 07:37:00,spices,drinks
59.0,2019-09-04 07:38:00,drinks,drinks
59.0,2019-09-04 07:39:00,drinks,drinks
59.0,2019-09-04 07:40:00,drinks,drinks
59.0,2019-09-04 07:41:00,drinks,drinks
59.0,2019-09-04 07:42:00,drinks,spices
59.0,2019-09-04 07:43:00,spices,spices
59.0,2019-09-04 07:44:00,spices,spices
59.0,2019-09-04 07:45:00,spices,checkout
59.0,2019-09-04 07:46:00,checkout,checkout
60.0,2019-09-04 07:36:00,fruit,fruit
60.0,2019-09-04 07:37:00,fruit,fruit
60.0,2019-09-04 07:38:00,fruit,fruit
60.0,2019-09-04 07:39:00,fruit,fruit
60.0,2019-09-04 07:40:00,fruit,fruit
60.0,2019-09-04 07:41:00,fruit,drinks
60.0,2019-09-04 07:42:00,drinks,drinks
60.0,2019-09-04 07:43:00,drinks,spices
60.0,2019-09-04 07:44:00,spices,spices
60.0,2019-09-04 07:45:00,spices,spices
60.0,2019-09-04 07:46:00,spices,spices
60.0,2019-09-04 07:47:00,spices,spices
60.0,2019-09-04 07:48:00,spices,dairy
60.0,2019-09-04 07:49:00,dairy,dairy
60.0,2019-09-04 07:50:00,dairy,dairy
60.0,2019-09-04 07:51:00,dairy,checkout
60.0,2019-09-04 07:52:00,checkout,checkout
61.0,2019-09-04 07:36:00,dairy,dairy
61.0,2019-09-04 07:37:00,dairy,fruit
61.0,2019-09-04 07:38:00,fruit,fruit
61.0,2019-09-04 07:39:00,fruit,fruit
61.0,2019-09-04 07:40:00,fruit,fruit
61.0,2019-09-04 07:41:00,fruit,dairy
61.0,2019-09-04 07:42:00,dairy,dairy
61.0,2019-09-04 07:43:00,dairy,dairy
61.0,2019-09-04 07:44:00,dairy,dairy
61.0,2019-09-04 07:45:00,dairy,spices
61.0,2019-09-04 07:46:00,spices,dairy
61.0,2019-09-04 07:47:00,dairy,dairy
61.0,2019-09-04 07:48:00,dairy,checkout
61.0,2019-09-04 07:49:00,checkout,checkout
62.0,2019-09-04 07:36:00,spices,spices
62.0,2019-09-04 07:37:00,spices,spices
62.0,2019-09-04 07:38:00,spices,dairy
62.0,2019-09-04 07:39:00,dairy,dairy
62.0,2019-09-04 07:40:00,dairy,drinks
62.0,2019-09-04 07:41:00,drinks,drinks
62.0,2019-09-04 07:42:00,drinks,drinks
62.0,2019-09-04 07:43:00,drinks,drinks
62.0,2019-09-04 07:44:00,drinks,checkout
62.0,2019-09-04 07:45:00,checkout,checkout
63.0,2019-09-04 07:36:00,dairy,dairy
63.0,2019-09-04 07:37:00,dairy,dairy
63.0,2019-09-04 07:38:00,dairy,drinks
63.0,2019-09-04 07:39:00,drinks,spices
63.0,2019-09-04 07:40:00,spices,drinks
63.0,2019-09-04 07:41:00,drinks,drinks
63.0,2019-09-04 07:42:00,drinks,drinks
63.0,2019-09-04 07:43:00,drinks,drinks
63.0,2019-09-04 07:44:00,drinks,drinks
63.0,2019-09-04 07:45:00,drinks,fruit
63.0,2019-09-04 07:46:00,fruit,spices
63.0,2019-09-04 07:47:00,spices,spices
63.0,2019-09-04 07:48:00,spices,dairy
63.0,2019-09-04 07:49:00,dairy,dairy
63.0,2019-09-04 07:50:00,dairy,spices
63.0,2019-09-04 07:51:00,spices,fruit
63.0,2019-09-04 07:52:00,fruit,spices
63.0,2019-09-04 07:53:00,spices,spices
63.0,2019-09-04 07:54:00,spices,fruit
63.0,2019-09-04 07:55:00,fruit,fruit
63.0,2019-09-04 07:56:00,fruit,checkout
63.0,2019-09-04 07:57:00,checkout,checkout
64.0,2019-09-04 07:37:00,fruit,checkout
64.0,2019-09-04 07:38:00,checkout,checkout
65.0,2019-09-04 07:38:00,spices,spices
65.0,2019-09-04 07:39:00,spices,checkout
65.0,2019-09-04 07:40:00,checkout,checkout
66.0,2019-09-04 07:38:00,drinks,checkout
66.0,2019-09-04 07:39:00,checkout,checkout
67.0,2019-09-04 07:40:00,drinks,drinks
67.0,2019-09-04 07:41:00,drinks,checkout
67.0,2019-09-04 07:42:00,checkout,checkout
68.0,2019-09-04 07:40:00,fruit,drinks
68.0,2019-09-04 07:41:00,drinks,checkout
68.0,2019-09-04 07:42:00,checkout,checkout
69.0,2019-09-04 07:40:00,drinks,fruit
69.0,2019-09-04 07:41:00,fruit,checkout
69.0,2019-09-04 07:42:00,checkout,checkout
70.0,2019-09-04 07:45:00,spices,spices
70.0,2019-09-04 07:46:00,spices,spices
70.0,2019-09-04 07:47:00,spices,drinks
70.0,2019-09-04 07:48:00,drinks,fruit
70.0,2019-09-04 07:49:00,fruit,checkout
70.0,2019-09-04 07:50:00,checkout,checkout
71.0,2019-09-04 07:45:00,fruit,checkout
71.0,2019-09-04 07:46:00,checkout,checkout
72.0,2019-09-04 07:45:00,spices,spices
72.0,2019-09-04 07:46:00,spices,spices
72.0,2019-09-04 07:47:00,spices,dairy
72.0,2019-09-04 07:48:00,dairy,checkout
72.0,2019-09-04 07:49:00,checkout,checkout
73.0,2019-09-04 07:46:00,dairy,dairy
73.0,2019-09-04 07:47:00,dairy,dairy
73.0,2019-09-04 07:48:00,dairy,dairy
73.0,2019-09-04 07:49:00,dairy,dairy
73.0,2019-09-04 07:50:00,dairy,dairy
73.0,2019-09-04 07:51:00,dairy,dairy
73.0,2019-09-04 07:52:00,dairy,dairy
73.0,2019-09-04 07:53:00,dairy,dairy
73.0,2019-09-04 07:54:00,dairy,fruit
73.0,2019-09-04 07:55:00,fruit,fruit
73.0,2019-09-04 07:56:00,fruit,checkout
73.0,2019-09-04 07:57:00,checkout,checkout
74.0,2019-09-04 07:46:00,fruit,checkout
74.0,2019-09-04 07:47:00,checkout,checkout
75.0,2019-09-04 07:46:00,spices,fruit
75.0,2019-09-04 07:47:00,fruit,fruit
75.0,2019-09-04 07:48:00,fruit,fruit
75.0,2019-09-04 07:49:00,fruit,checkout
75.0,2019-09-04 07:50:00,checkout,checkout
76.0,2019-09-04 07:47:00,spices,dairy
76.0,2019-09-04 07:48:00,dairy,dairy
76.0,2019-09-04 07:49:00,dairy,checkout
76.0,2019-09-04 07:50:00,checkout,checkout
77.0,2019-09-04 07:47:00,drinks,drinks
77.0,2019-09-04 07:48:00,drinks,drinks
